CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Ct,Avg_Utilization_Ratio,Quarter,Year
712571883,Existing Customer,40,M,3,Graduate,Divorced,$40K - $60K,Silver,48,1,5,2,11409,1028,9751,85,0.09,none,2019
712579983,Existing Customer,40,F,2,High School,Single,Less than $40K,Blue,42,5,6,3,2000,946,1438.3,53,0.47,none,2019
712579983,Existing Customer,40,F,2,High School,Single,Less than $40K,Blue,30,5,2,3,1438.3,0,1438.3,59,0,none,2018
712645908,Existing Customer,40,M,0,College,Single,$40K - $60K,Blue,37,1,3,3,2600,2047,553,111,0.787,none,2018
712645908,Existing Customer,40,M,0,College,Single,$40K - $60K,Blue,49,1,4,3,2000,613,553,35,0.31,none,2019
712663533,Existing Customer,40,M,2,High School,Married,Less than $40K,Blue,44,6,2,2,2441,777,785,56,0.32,none,2019
712663533,Existing Customer,40,M,2,High School,Married,Less than $40K,Blue,32,6,4,2,2441,1656,785,62,0.678,none,2018
712667958,Existing Customer,40,M,4,Graduate,Divorced,$60K - $80K,Silver,36,4,3,2,5773,2024,3749,71,0.351,none,2018
712667958,Existing Customer,40,M,4,Graduate,Divorced,$60K - $80K,Silver,48,4,1,2,5773,1007,3749,64,0.17,none,2019
712810233,Existing Customer,40,F,2,Graduate,Married,Less than $40K,Blue,48,3,3,3,2423,1011,749,104,0.42,none,2019
712810233,Existing Customer,40,F,2,Graduate,Married,Less than $40K,Blue,36,3,2,3,2423,1674,749,80,0.691,none,2018
712838358,Existing Customer,40,F,2,Uneducated,Married,Less than $40K,Blue,43,5,3,3,2000,750,1438.3,24,0.38,none,2019
712838358,Existing Customer,40,F,2,Uneducated,Married,Less than $40K,Blue,31,5,2,3,1438.3,0,1438.3,84,0,none,2018
712996833,Existing Customer,40,F,1,Uneducated,Married,Less than $40K,Blue,45,4,0,2,2392,1193,1263,92,0.5,none,2019
712996833,Existing Customer,40,F,1,Uneducated,Married,Less than $40K,Blue,33,4,2,2,2392,1129,1263,86,0.472,none,2018
712999008,Existing Customer,40,F,1,Graduate,Married,$40K - $60K,Blue,45,3,0,1,2628,636,857,43,0.24,none,2019
712999008,Existing Customer,40,F,1,Graduate,Married,$40K - $60K,Blue,33,3,1,1,2628,1771,857,72,0.674,none,2018
713013483,Existing Customer,40,F,4,Graduate,Divorced,Less than $40K,Blue,48,5,1,3,2000,935,523.3,80,0.47,none,2019
713013483,Existing Customer,40,F,4,Graduate,Divorced,Less than $40K,Blue,36,5,3,3,1438.3,915,523.3,58,0.636,none,2018
713110908,Existing Customer,40,M,1,College,Married,$40K - $60K,Blue,13,3,6,5,2607,1966,641,45,0.754,none,2018
713110908,Existing Customer,40,M,1,College,Married,$40K - $60K,Blue,25,3,0,5,2607,261,641,121,0.1,none,2019
713152383,Existing Customer,40,F,3,High School,Married,Less than $40K,Blue,39,1,0,1,2840,1320,323,106,0.46,none,2019
713152383,Existing Customer,40,F,3,High School,Married,Less than $40K,Blue,27,1,1,1,2840,2517,323,82,0.886,none,2018
713469333,Existing Customer,40,M,2,College,Married,$80K - $120K,Gold,28,6,2,4,19279,1427,17852,56,0.074,none,2018
713469333,Existing Customer,40,M,2,College,Married,$80K - $120K,Gold,40,6,2,4,19279,846,17852,68,0.04,none,2019
713586858,Existing Customer,40,M,3,Graduate,Divorced,$60K - $80K,Silver,25,4,3,4,11721,1175,10546,73,0.1,none,2018
713586858,Existing Customer,40,M,3,Graduate,Divorced,$60K - $80K,Silver,37,4,5,4,11721,304,10546,22,0.03,none,2019
713588958,Existing Customer,40,F,2,High School,Married,$40K - $60K,Blue,37,4,4,1,2129,1293,622,108,0.61,none,2019
713588958,Existing Customer,40,F,2,High School,Married,$40K - $60K,Blue,25,4,1,1,2129,1507,622,70,0.708,none,2018
713610933,Existing Customer,40,F,2,High School,Married,$40K - $60K,Blue,38,3,1,1,2708,1222,2708,45,0.45,none,2019
713610933,Existing Customer,40,F,2,High School,Married,$40K - $60K,Blue,26,3,2,1,2708,0,2708,90,0,none,2018
713648208,Existing Customer,40,F,2,High School,Married,Less than $40K,Blue,44,6,1,2,3097,1392,688,35,0.45,none,2019
713648208,Existing Customer,40,F,2,High School,Married,Less than $40K,Blue,32,6,2,2,3097,2409,688,86,0.778,none,2018
713870958,Existing Customer,40,F,2,Doctorate,Married,$80K - $120K,Platinum,46,2,3,2,34516,0,34516,93,0,none,2018
713870958,Existing Customer,40,F,2,Doctorate,Married,$80K - $120K,Platinum,58,2,5,2,34516,1484,34516,68,0.04,none,2019
713904708,Existing Customer,40,F,2,Graduate,Single,$40K - $60K,Silver,48,6,5,3,7582,1377,5640,45,0.18,none,2019
713904708,Existing Customer,40,F,2,Graduate,Single,$40K - $60K,Silver,36,6,1,3,7582,1942,5640,85,0.256,none,2018
713994108,Existing Customer,40,M,2,College,Divorced,$60K - $80K,Blue,33,3,1,2,4155,1315,2840,128,0.316,none,2018
713994108,Existing Customer,40,M,2,College,Divorced,$60K - $80K,Blue,45,3,2,2,4155,807,2840,30,0.19,none,2019
714000108,Existing Customer,40,F,3,Graduate,Divorced,$40K - $60K,Silver,36,5,2,4,6772,0,6772,66,0,none,2018
714000108,Existing Customer,40,F,3,Graduate,Divorced,$40K - $60K,Silver,48,5,5,4,6772,558,6772,65,0.08,none,2019
714019083,Existing Customer,40,F,1,Graduate,Married,$40K - $60K,Blue,42,1,3,3,2019,1276,1216,68,0.63,none,2019
714019083,Existing Customer,40,F,1,Graduate,Married,$40K - $60K,Blue,30,1,1,3,2019,803,1216,102,0.398,none,2018
714046608,Existing Customer,40,F,0,Graduate,Married,$60K - $80K,Gold,39,5,6,3,19719,1395,18324,73,0.071,none,2018
714080433,Existing Customer,40,F,1,College,Married,Less than $40K,Blue,48,2,4,2,3144,647,1357,47,0.21,none,2019
714080433,Existing Customer,40,F,1,College,Married,Less than $40K,Blue,36,2,3,2,3144,1787,1357,67,0.568,none,2018
714121083,Existing Customer,40,F,3,Graduate,Married,$40K - $60K,Silver,20,5,2,2,6247,1508,4739,68,0.241,none,2018
714121083,Existing Customer,40,F,3,Graduate,Married,$40K - $60K,Silver,32,5,5,2,6247,1363,4739,39,0.22,none,2019
714228558,Existing Customer,40,M,1,High School,Married,$40K - $60K,Blue,48,5,2,3,3624,947,3624,43,0.26,none,2019
714228558,Existing Customer,40,M,1,High School,Married,$40K - $60K,Blue,36,5,3,3,3624,0,3624,82,0,none,2018
714277758,Existing Customer,40,M,1,High School,Single,$40K - $60K,Silver,28,6,2,1,11557,1050,10507,75,0.091,none,2018
714277758,Existing Customer,40,M,1,High School,Single,$40K - $60K,Silver,40,6,2,1,11557,829,10507,102,0.07,none,2019
714283458,Existing Customer,40,M,2,College,Single,$60K - $80K,Silver,36,5,1,4,14544,0,14544,92,0,none,2018
714283458,Existing Customer,40,M,2,College,Single,$60K - $80K,Silver,48,5,0,4,14544,1133,14544,23,0.08,none,2019
714303483,Existing Customer,40,M,2,College,Married,$40K - $60K,Blue,31,1,2,1,3735,1474,2261,130,0.395,none,2018
714303483,Existing Customer,40,M,2,College,Married,$40K - $60K,Blue,43,1,2,1,3735,1209,2261,42,0.32,none,2019
714407058,Existing Customer,40,M,3,College,Divorced,$80K - $120K,Gold,29,3,2,1,30997,2330,28667,81,0.075,none,2018
714407058,Existing Customer,40,M,3,College,Divorced,$80K - $120K,Gold,41,3,2,1,30997,824,28667,43,0.03,none,2019
714469008,Existing Customer,40,F,2,High School,Single,Less than $40K,Blue,41,1,3,3,2351,606,1014,67,0.26,none,2019
714469008,Existing Customer,40,F,2,High School,Single,Less than $40K,Blue,29,1,3,3,2351,1337,1014,84,0.569,none,2018
714777858,Existing Customer,40,F,2,College,Married,Less than $40K,Blue,36,6,3,2,2343,2066,277,69,0.882,none,2018
714840858,Existing Customer,40,F,3,High School,Married,$40K - $60K,Blue,31,5,2,4,2222,1551,671,65,0.698,none,2018
714840858,Existing Customer,40,F,3,High School,Married,$40K - $60K,Blue,43,5,1,4,2222,555,671,15,0.25,none,2019
714880533,Existing Customer,40,M,1,College,Married,Less than $40K,Blue,48,2,0,3,2849,1470,1108,109,0.52,none,2019
714880533,Existing Customer,40,M,1,College,Married,Less than $40K,Blue,36,2,2,3,2849,1741,1108,99,0.611,none,2018
714961383,Existing Customer,40,F,2,College,Married,Less than $40K,Blue,36,3,3,3,1438.3,965,473.3,81,0.671,none,2018
714961383,Existing Customer,40,F,2,College,Married,Less than $40K,Blue,48,3,5,3,2000,250,473.3,64,0.13,none,2019
714969183,Existing Customer,40,F,2,College,Married,Less than $40K,Blue,48,2,2,1,3123,252,1484,46,0.08,none,2019
715037133,Existing Customer,40,M,2,Graduate,Divorced,Less than $40K,Silver,48,1,3,3,4587,796,2816,24,0.17,none,2019
715037133,Existing Customer,40,M,2,Graduate,Divorced,Less than $40K,Silver,36,1,1,3,4587,1771,2816,83,0.386,none,2018
715057383,Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Gold,31,6,3,4,17126,1201,15925,79,0.07,none,2018
715057383,Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Gold,43,6,3,4,17126,606,15925,77,0.04,none,2019
715144383,Existing Customer,40,F,2,High School,Single,$40K - $60K,Silver,36,3,3,2,6384,2034,4350,83,0.319,none,2018
715144383,Existing Customer,40,F,2,High School,Single,$40K - $60K,Silver,48,3,2,2,6384,1007,4350,51,0.16,none,2019
715174983,Existing Customer,40,M,3,Graduate,Married,$40K - $60K,Blue,36,4,4,4,2223,597,1626,67,0.269,none,2018
715174983,Existing Customer,40,M,3,Graduate,Married,$40K - $60K,Blue,48,4,2,4,2223,334,1626,51,0.15,none,2019
715210308,Existing Customer,40,F,1,College,Married,$60K - $80K,Gold,31,3,3,4,15970,1212,14758,32,0.076,none,2018
715210308,Existing Customer,40,F,1,College,Married,$60K - $80K,Gold,43,3,2,4,15970,1003,14758,63,0.06,none,2019
715298808,Existing Customer,40,M,2,Graduate,Single,$40K - $60K,Silver,32,1,3,2,7566,1618,5948,88,0.214,none,2018
715298808,Existing Customer,40,M,2,Graduate,Single,$40K - $60K,Silver,44,1,2,2,7566,294,5948,120,0.04,none,2019
715315008,Existing Customer,40,M,1,Graduate,Single,$40K - $60K,Silver,30,6,3,2,4640,1555,3085,70,0.335,none,2018
715315008,Existing Customer,40,M,1,Graduate,Single,$40K - $60K,Silver,42,6,0,2,4640,1446,3085,59,0.31,none,2019
715347783,Existing Customer,40,M,1,High School,Married,Less than $40K,Blue,47,3,0,1,4402,800,2878,88,0.18,none,2019
715347783,Existing Customer,40,M,1,High School,Married,Less than $40K,Blue,35,3,3,1,4402,1524,2878,57,0.346,none,2018
715362183,Existing Customer,40,F,4,College,Married,$40K - $60K,Blue,36,3,1,2,3706,1043,2663,38,0.281,none,2018
715362183,Attrited Customer,40,F,4,College,Married,$40K - $60K,Blue,48,3,4,2,3706,1264,2663,101,0.34,Q3,2019
715445883,Existing Customer,40,F,2,College,Married,$60K - $80K,Gold,29,5,2,2,18862,2105,16757,86,0.112,none,2018
715445883,Existing Customer,40,F,2,College,Married,$60K - $80K,Gold,41,5,3,2,18862,1312,16757,104,0.07,none,2019
715463133,Existing Customer,40,M,0,Graduate,Single,$120K +,Platinum,31,1,1,3,34516,1427,33089,64,0.041,none,2018
715463133,Existing Customer,40,M,0,Graduate,Single,$120K +,Platinum,43,1,4,3,34516,1336,33089,94,0.04,none,2019
715468083,Existing Customer,40,F,2,Graduate,Married,$80K - $120K,Platinum,36,3,2,4,34516,1686,32830,66,0.049,none,2018
715468083,Attrited Customer,40,F,2,Graduate,Married,$80K - $120K,Platinum,48,3,3,4,34516,636,32830,76,0.02,Q4,2019
715469583,Existing Customer,40,F,2,Graduate,Married,$40K - $60K,Blue,48,3,5,2,2136,934,886,41,0.44,none,2019
715469583,Existing Customer,40,F,2,Graduate,Married,$40K - $60K,Blue,36,3,1,2,2136,1250,886,88,0.585,none,2018
715492983,Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Silver,36,4,2,4,7464,2517,4947,62,0.337,none,2018
715492983,Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Silver,48,4,5,4,7464,1322,4947,63,0.18,none,2019
715510683,Existing Customer,40,F,1,High School,Single,$40K - $60K,Blue,29,3,2,2,2506,1362,1144,82,0.543,none,2018
715510683,Existing Customer,40,F,1,High School,Single,$40K - $60K,Blue,41,3,6,2,2506,623,1144,27,0.25,none,2019
715590258,Existing Customer,40,F,3,College,Married,$40K - $60K,Blue,48,1,5,3,3918,849,1848,45,0.22,none,2019
715628733,Existing Customer,40,F,4,Graduate,Married,$40K - $60K,Silver,48,6,4,4,7587,357,7587,37,0.05,none,2019
715628733,Existing Customer,40,F,4,Graduate,Married,$40K - $60K,Silver,36,6,3,4,7587,0,7587,59,0,none,2018
715684308,Existing Customer,40,F,3,College,Married,$40K - $60K,Blue,48,6,0,2,4008,1249,2372,47,0.31,none,2019
715684308,Existing Customer,40,F,3,College,Married,$40K - $60K,Blue,36,6,2,2,4008,1636,2372,43,0.408,none,2018
715698633,Existing Customer,40,F,2,College,Married,Less than $40K,Silver,48,3,6,1,5093,740,2717,93,0.15,none,2019
715698633,Existing Customer,40,F,2,College,Married,Less than $40K,Silver,36,3,1,1,5093,2376,2717,57,0.467,none,2018
715783758,Existing Customer,40,M,4,Graduate,Divorced,$80K - $120K,Gold,30,5,3,3,25188,1295,23893,38,0.051,none,2018
715783758,Existing Customer,40,M,4,Graduate,Divorced,$80K - $120K,Gold,42,5,0,3,25188,1460,23893,13,0.06,none,2019
715832058,Existing Customer,40,F,4,Graduate,Married,Less than $40K,Blue,48,2,0,3,4512,1183,3340,70,0.26,none,2019
715832058,Existing Customer,40,F,4,Graduate,Married,Less than $40K,Blue,36,2,2,3,4512,1172,3340,98,0.26,none,2018
716147658,Existing Customer,40,F,2,College,Single,Less than $40K,Blue,40,2,3,1,2464,1601,863,86,0.65,none,2018
716147658,Existing Customer,40,F,2,College,Single,Less than $40K,Blue,52,2,2,1,2464,1381,863,16,0.56,none,2019
716216958,Existing Customer,40,M,1,College,Married,$60K - $80K,Blue,42,6,1,1,4429,883,3546,63,0.199,none,2018
716231133,Existing Customer,40,F,4,Graduate,Married,Less than $40K,Blue,48,5,5,1,1577,882,291,98,0.56,none,2019
716231133,Existing Customer,40,F,4,Graduate,Married,Less than $40K,Blue,36,5,5,1,1577,1286,291,52,0.815,none,2018
716288958,Existing Customer,40,M,2,College,Married,$60K - $80K,Silver,36,3,4,3,7840,0,7840,71,0,none,2018
716288958,Existing Customer,40,M,2,College,Married,$60K - $80K,Silver,48,3,0,3,7840,1224,7840,17,0.16,none,2019
716371308,Existing Customer,40,M,2,Graduate,Single,$40K - $60K,Silver,36,6,6,1,4947,0,4947,84,0,none,2018
716371308,Existing Customer,40,M,2,Graduate,Single,$40K - $60K,Silver,48,6,2,1,4947,1386,4947,54,0.28,none,2019
716455683,Existing Customer,40,F,3,Graduate,Married,$60K - $80K,Gold,36,3,2,3,15534,726,14808,28,0.047,none,2018
716455683,Existing Customer,40,F,3,Graduate,Married,$60K - $80K,Gold,48,3,6,3,15534,1419,14808,106,0.09,none,2019
716552433,Existing Customer,40,F,4,College,Married,Less than $40K,Silver,48,4,5,2,5056,1379,3989,29,0.27,none,2019
716552433,Existing Customer,40,F,4,College,Married,Less than $40K,Silver,36,4,1,2,5056,1067,3989,117,0.211,none,2018
716596308,Existing Customer,40,M,5,College,Married,$40K - $60K,Blue,36,5,2,3,3919,1640,2279,51,0.418,none,2018
716596308,Existing Customer,40,M,5,College,Married,$40K - $60K,Blue,48,5,2,3,3919,588,2279,32,0.15,none,2019
716662683,Existing Customer,40,F,2,College,Single,$40K - $60K,Blue,45,6,2,3,3185,1820,1365,81,0.571,none,2018
716662683,Existing Customer,40,F,2,College,Single,$40K - $60K,Blue,57,6,0,3,3185,818,1365,107,0.26,none,2019
716758008,Existing Customer,40,M,2,College,Single,Less than $40K,Blue,32,5,1,1,2984,451,1105,53,0.15,none,2019
716758008,Existing Customer,40,M,2,College,Single,Less than $40K,Blue,20,5,2,1,2984,1879,1105,83,0.63,none,2018
716761308,Existing Customer,40,F,2,College,Divorced,Less than $40K,Blue,36,3,3,3,2286,0,2286,83,0,none,2018
716761308,Existing Customer,40,F,2,College,Divorced,Less than $40K,Blue,48,3,4,3,2286,1301,2286,60,0.57,none,2019
716786808,Existing Customer,40,M,2,High School,Single,Less than $40K,Blue,42,3,4,2,1659,240,1659,105,0.14,none,2019
716786808,Existing Customer,40,M,2,High School,Single,Less than $40K,Blue,30,3,2,2,1659,0,1659,66,0,none,2018
716899233,Existing Customer,40,F,2,Graduate,Divorced,$60K - $80K,Gold,20,6,4,3,15987,1965,14022,70,0.123,none,2018
716899233,Existing Customer,40,F,2,Graduate,Divorced,$60K - $80K,Gold,32,6,6,3,15987,560,14022,20,0.04,none,2019
716926758,Existing Customer,40,F,2,Uneducated,Single,Less than $40K,Blue,39,2,0,2,1965,604,1965,39,0.31,none,2019
716926758,Existing Customer,40,F,2,Uneducated,Single,Less than $40K,Blue,27,2,6,2,1965,0,1965,91,0,none,2018
716971833,Existing Customer,40,F,2,College,Married,$60K - $80K,Silver,29,5,3,3,13126,0,13126,61,0,none,2018
716971833,Existing Customer,40,F,2,College,Married,$60K - $80K,Silver,41,5,5,3,13126,865,13126,69,0.07,none,2019
716973333,Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Silver,28,3,3,2,4642,1676,2966,76,0.361,none,2018
716973333,Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Silver,40,3,1,2,4642,1264,2966,44,0.27,none,2019
716981358,Existing Customer,40,F,2,Uneducated,Married,$40K - $60K,Blue,32,3,3,0,2107,941,1166,73,0.447,none,2018
716981358,Existing Customer,40,F,2,Uneducated,Married,$40K - $60K,Blue,44,3,0,0,2107,1084,1166,49,0.51,none,2019
717008358,Existing Customer,40,F,1,College,Married,$40K - $60K,Silver,48,1,4,2,6540,1022,6540,120,0.16,none,2019
717008358,Existing Customer,40,F,1,College,Married,$40K - $60K,Silver,36,1,2,2,6540,0,6540,88,0,none,2018
717076458,Existing Customer,40,M,2,Graduate,Single,$40K - $60K,Silver,36,1,3,1,8155,1178,6977,102,0.144,none,2018
717076458,Existing Customer,40,M,2,Graduate,Single,$40K - $60K,Silver,48,1,4,1,8155,1261,6977,77,0.15,none,2019
717078933,Existing Customer,40,F,2,College,Married,Less than $40K,Blue,41,3,4,4,4205,864,1688,116,0.21,none,2019
717078933,Existing Customer,40,F,2,College,Married,Less than $40K,Blue,29,3,2,4,4205,2517,1688,69,0.599,none,2018
717094758,Existing Customer,40,F,4,Graduate,Married,$40K - $60K,Silver,29,5,3,1,8823,0,8823,84,0,none,2018
717094758,Existing Customer,40,F,4,Graduate,Married,$40K - $60K,Silver,41,5,3,1,8823,758,8823,69,0.09,none,2019
717099408,Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Silver,29,6,3,2,10529,0,10529,87,0,none,2018
717099408,Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Silver,41,6,4,2,10529,563,10529,49,0.05,none,2019
717128283,Existing Customer,40,F,2,High School,Divorced,$40K - $60K,Silver,48,5,5,2,5525,919,3116,99,0.17,none,2019
717128283,Existing Customer,40,F,2,High School,Divorced,$40K - $60K,Silver,36,5,2,2,5525,2409,3116,33,0.436,none,2018
717166383,Existing Customer,40,F,4,High School,Married,$40K - $60K,Blue,30,5,2,2,2166,1465,701,82,0.676,none,2018
717166383,Existing Customer,40,F,4,High School,Married,$40K - $60K,Blue,42,5,2,2,2166,1493,701,44,0.69,none,2019
717200508,Existing Customer,40,F,1,College,Married,Less than $40K,Blue,44,3,4,3,3056,1057,1018,15,0.35,none,2019
717200508,Existing Customer,40,F,1,College,Married,Less than $40K,Blue,32,3,1,3,3056,2038,1018,73,0.667,none,2018
717262833,Existing Customer,40,F,3,College,Married,Less than $40K,Blue,48,5,2,4,2964,1455,921,62,0.49,none,2019
717370533,Existing Customer,40,M,1,Post-Graduate,Single,$120K +,Platinum,26,1,2,1,34516,2088,32428,89,0.06,none,2018
717370533,Existing Customer,40,M,1,Post-Graduate,Single,$120K +,Platinum,38,1,2,1,34516,1196,32428,63,0.03,none,2019
717516333,Existing Customer,40,M,2,Graduate,Married,$60K - $80K,Silver,33,6,4,1,14713,905,13808,82,0.062,none,2018
717516333,Existing Customer,40,M,2,Graduate,Married,$60K - $80K,Silver,45,6,1,1,14713,1473,13808,45,0.1,none,2019
717655458,Existing Customer,40,F,2,Graduate,Married,$60K - $80K,Gold,28,5,3,4,16903,1507,15396,61,0.089,none,2018
717655458,Existing Customer,40,F,2,Graduate,Married,$60K - $80K,Gold,40,5,1,4,16903,264,15396,41,0.02,none,2019
717705858,Existing Customer,40,M,2,College,Married,$80K - $120K,Gold,32,4,3,3,29923,0,29923,52,0,none,2018
717705858,Existing Customer,40,M,2,College,Married,$80K - $120K,Gold,44,4,2,3,29923,461,29923,65,0.02,none,2019
717758583,Existing Customer,40,M,3,High School,Divorced,$40K - $60K,Blue,36,4,2,1,3624,1975,1649,23,0.545,none,2018
717758583,Existing Customer,40,M,3,High School,Divorced,$40K - $60K,Blue,48,4,1,1,3624,493,1649,93,0.14,none,2019
717804783,Existing Customer,40,F,2,Graduate,Single,$40K - $60K,Silver,39,5,6,4,6587,461,5763,122,0.07,none,2019
717804783,Existing Customer,40,F,2,Graduate,Single,$40K - $60K,Silver,27,5,3,4,6587,824,5763,70,0.125,none,2018
717806133,Existing Customer,40,M,2,Graduate,Divorced,$60K - $80K,Gold,29,5,3,0,23603,0,23603,31,0,none,2018
717806133,Existing Customer,40,M,2,Graduate,Divorced,$60K - $80K,Gold,41,5,1,0,23603,848,23603,100,0.04,none,2019
717860358,Existing Customer,40,F,2,High School,Single,$40K - $60K,Silver,36,5,3,2,5124,2235,2889,42,0.436,none,2018
717860358,Existing Customer,40,F,2,High School,Single,$40K - $60K,Silver,48,5,2,2,5124,1373,2889,107,0.27,none,2019
717904383,Existing Customer,40,M,2,Graduate,Married,$80K - $120K,Gold,31,5,1,2,18693,2052,16641,44,0.11,none,2018
717904383,Existing Customer,40,M,2,Graduate,Married,$80K - $120K,Gold,43,5,6,2,18693,367,16641,113,0.02,none,2019
717928308,Existing Customer,40,F,1,Graduate,Single,$40K - $60K,Silver,34,5,2,2,13669,1774,11895,130,0.13,none,2018
717928308,Existing Customer,40,F,1,Graduate,Single,$40K - $60K,Silver,46,5,6,2,13669,240,11895,118,0.02,none,2019
718034058,Existing Customer,40,M,2,Graduate,Single,$60K - $80K,Silver,36,3,2,2,8529,901,7628,68,0.106,none,2018
